Serial Number,Dataset Name,Resource ID,Published Date,Number of Rows,Number of Columns
230,"National Highways & Infrastructure Development Corporation Ltd (in reply to Unstarred Question on 02 March, 2020) (From: Ministry of Road Transport and Highways) - Kerala",ccfc561f-20b6-4c21-b57a-186bc3b23cee,2021-03-02,266,0
231,Details of Fatalities in Road Accidents in the Country from 2016 to 2019 (From: Ministry of Road Transport and Highways) - Madhya Pradesh,c1669a07-2040-4a27-bc9a-621f6f758b58,2021-03-02,320,0
232,Details of Land Acquired and Expenditure made by National Highways Authority of India (NHAI) from 2014-15 to 2018-19 (From: Ministry of Road Transport and Highways) - Maharashtra,a011b8fc-7f21-48db-8e60-f6e0d190b4ef,2021-03-04,223,0
233,State/UT and Agency-wise Funds Allocated/Utilized for Maintenance and Repair of NHs from 2016-17 to 2019-20 (From: Ministry of Road Transport and Highways) - Manipur,6afa58f2-ddc5-46c0-b0cd-52af1e6aec6e,2021-03-04,301,0
234,Expenditure under Development and Maintenance over National Highways in the State of Maharashtra from 2016-17 to 2019-20 (From: Ministry of Road Transport and Highways),dfe078d8-9f7d-476e-96b0-ac79d00b8ab1,2020-10-15,162,0
235,Number of Contractual Arbitration Cases Filed from 2015-16 to 2019-20 (From: Ministry of Road Transport and Highways) - Meghalaya,17ee5c49-46d2-421d-be77-8a8813afdb43,2020-10-15,184,0
236,New National Highways Declared in the State of Uttar Pradesh from 2015-16 to 2018-19 (From: Ministry of Road Transport and Highways),7ad29300-18da-4361-8e3b-35d13db61e5a,2020-10-16,480,0
237,Quantity of Cargo Transported by Coastal Shipping (MTPA) from 2016-17 to 2018-19 (From: Ministry of Shipping) - Mizoram,2ada453e-b2bf-411a-bffd-2c10de4eafa5,2020-10-15,449,0
238,Length of National Highways Constructed along with Expenditure Incurred from 2014-15 to 2018-19 (From: Ministry of Road Transport and Highways) - Nagaland,9adf3553-abd7-4984-9716-c308661dcf3d,2020-10-16,337,0
239,National Highways Constructed and Expenditure Incurred from 2014-15 to 2018-19 (From: Ministry of Road Transport and Highways) - Odisha,fcebd2e9-7f55-4916-b373-6f12f40a39cd,2020-10-15,492,0
240,Four Laning Works on NHs Started in the state of Uttar Pradesh is Placed from 2015 to 2019 (From: Ministry of Road Transport and Highways),d569f914-b120-48fa-b0d5-389692129a73,2020-10-16,73,0
241,Construction of National Highways (NHs) in the State of West Bengal from 2016-17 to 2019-20 (From: Ministry of Road Transport and Highways),d2a4e536-3c71-4de7-b529-3a87bc63a7be,2020-10-15,460,0
242,Number of Pedestrians killed under the category of Road User from 2015 to 2018 (From: Ministry of Road Transport and Highways) - Punjab,474839bf-fe2f-4fe4-a1f0-c45938cfc9d4,2020-10-15,220,0
243,Number of Pedestrians Killed under the category of Road User from 2016 to 2018 (From: Ministry of Road Transport and Highways) - Rajasthan,6dd50fa6-7943-4117-8904-5c99e107d000,2020-10-15,224,0
244,State/UT-wise Number of Pedestrians killed under the category of Road User from 2015 to 2018 (From: Ministry of Road Transport and Highways) - Sikkim,7e4e0635-6747-4655-bda1-ea3c8dd84021,2020-10-15,178,0
245,Number of Accidents and Persons Killed due to Stray Animals on Road from 2016 to 2018 (From: Ministry of Road Transport and Highways) - Tamil Nadu,cdcdbe84-fb6a-472f-96e9-b798259787a7,2020-10-15,408,0
246,Detail of Funds Released to National Highways Authority of India (NHAI) from 2017-18 to 2019-20 (From: Ministry of Road Transport and Highways) - Telangana,547a62a5-67cc-4056-bee7-a8a343665629,2020-10-16,66,0
247,The State/UT-wise Funds Allocated Immediate Restoration and for Ensuring Traffic Worthiness of the NHs Damaged due to Rainfall/Floods during 2019-20 (From: Ministry of Road Transport and Highways) - Tripura,a0699785-1525-4dd1-9f61-db50f4f9daea,2020-10-16,135,0
248,Detail of External Budgetary Resources (IEBR) raised by National Highways Authority of India (NHAI) from 2017-18 to 2019-20 (From: Ministry of Road Transport and Highways) - Uttar Pradesh,604192f8-82ec-42c2-9d59-f6559ad20f3e,2020-10-16,181,0
249,Persons Killed According to Load Condition of involved Vehicle during 2017 and 2018 (From: Ministry of Road Transport and Highways) - Uttarakhand,49f534ad-784a-4f1e-9b16-9bd678354541,2020-10-15,128,0
250,Number of Road Accidents and Persons Killed in Road Accidents in India from 2016 to 2018 (From: Ministry of Road Transport and Highways) - West Bengal,c369eb7e-7246-49c3-95a6-21ff372cec5a,2020-10-16,148,0
251,"Funds Allocated for Development and Expenditure of National Highways Entrusted with the PWD (R&B), Government of Telangana from 2014-15 to 2019-20 (From: Ministry of Road Transport and Highways)",cd76332d-676c-4c99-bcc6-96d5cd73608e,2020-10-15,231,0
252,Number of Fatal Road Accidents in the Country from 2016 to 2018 (From: Ministry of Road Transport and Highways) - Andaman and Nicobar Islands,054537b2-ac8c-407f-b2de-c56402b4f234,2020-10-16,130,0
253,State/UT-wise Road Accident Fatalities during 2018 and 2019 (From: Ministry of Road Transport and Highways) - Chandigarh,acf9dc54-a858-4987-a54a-40a76b668f52,2020-10-15,231,0
254,State-wise Financial Assistance Provided by Government of India to State Governments for the Construction of Inter-State Bridges and Roads from 2016-17 to 2019-20 (From: Ministry of Road Transport and Highways) - Dadra and Nagar Haveli,421b6d55-be1b-42ca-94d8-c0808c5da501,2020-10-16,463,0
255,Number of Accidents and Persons killed under the Potholes on all Roads in the Country from 2014 to 2018 (From: Ministry of Road Transport and Highways) - Daman and Diu,97606f2e-d8ee-4f7a-aef6-f39d03841281,2020-10-16,392,0
256,State/UT-wise Road Accident during 2018 and 2019 (From: Ministry of Road Transport and Highways) - Lakshadweep,adf34af8-fee6-48df-8fce-1141dbe5e353,2020-10-15,160,0
257,State-wise Allocation of Funds under Economic Importance and Inter-State Connectivity Scheme during 2019-20 (From: Ministry of Road Transport and Highways) - Delhi,ee63a7a9-966f-4345-9e63-343a7fcf8af8,2020-10-16,262,0
258,Average of the Construction of National Highways from 2014-15 to 2018-19 (From: Ministry of Road Transport and Highways) - Puducherry,940671a6-8101-4a57-9aa3-c4de8bf6da3a,2020-10-16,123,0
259,State/UT-wise Number of Road Accidents under the category of Potholes on All Roads from 2014 to 2018 (From: Ministry of Road Transport and Highways) - Ladakh,31d4cdac-1727-4a4e-9ecc-9446ac1076cc,2020-10-16,372,0
260,State/UT-wise Highway Projects Approved under Bharatmala Pariyojana Phase-I during 2019 (From: Ministry of Road Transport and Highways) - Andhra Pradesh,8ab3f5a6-8a6e-4b23-b71a-0ecb4d9b6054,2020-10-16,118,0
261,State/UT-wise Number of Persons killed under the category of Potholes on Road from 2014 to 2018 (From: Ministry of Road Transport and Highways) - Arunachal Pradesh,474ad069-0063-4ed9-b517-01144d2f7c26,2020-10-16,343,0
262,Length of National Highways Constructed in Delhi - NCR from 2016-17 to 2018-19 (From: Ministry of Road Transport and Highways),94f248cc-3e80-4e17-9f64-21fd39047632,2020-10-16,453,0
263,"State/UT-wise Road Accidents, Persons Killed and injured during 2018 and 2019 (From: Ministry of Road Transport and Highways) - Assam",0b2d71f4-410b-4977-b90e-d420c55b80bd,2020-10-16,76,0
264,NH Projects Proposed to be Executed in Delhi from 2020-21 to 2022-23 (From: Ministry of Road Transport and Highways),1032f02c-ae0d-40e6-9511-9279345a9787,2020-10-16,285,0
265,State/UT-wise Total Number of Road Accidents due to Drunken Driving/Consumption of Alcohol & Drug in India from 2016 to 2018 (From: Ministry of Road Transport and Highways) - Bihar,1546b629-942a-4411-86ae-8bec2b7102b7,2020-10-16,409,0
266,State-wise Length of National Highways Constructed using Rubber Modified Bitumen from 2016-17 to 2019-20 (From: Ministry of Road Transport and Highways) - Chhattisgarh,65abfd02-c756-46d2-962c-309daa535e69,2020-10-16,337,0
267,State/UT-wise Expenditure Incurred in the Development of National Highways from 2016-17 to 2019-20 (From: Ministry of Road Transport and Highways) - Goa,35acc357-e2b7-44cd-9671-5b02f8fd9ea3,2020-10-16,436,0
268,Details of Number of Road Accidents from 2016 to 2018 (From: Ministry of Road Transport and Highways) - Gujarat,901e0533-3d1b-4348-91d0-e2822123b069,2020-10-15,238,0
269,State/UT-wise Total Number of Pedestrians Killed under the category of Road User from 2016 to 2018 (From: Ministry of Road Transport and Highways) - Haryana,058431ff-4caa-4142-8227-a9a061243000,2020-10-13,209,0
270,Number of Fatal Road Accidents on all Roads from 2015 to 2018 (From: Ministry of Road Transport and Highways) - Himachal Pradesh,a184528b-1fba-48cc-8d65-da2661969090,2020-10-13,480,0
271,"Registered Motor Vehicles (Transport and Non-Transport) in Million Plus Cities of India As on 31st March, 2017 - Jharkhand",7c6943eb-6c14-490a-bd67-d47ef50a1a1d,2020-07-03,167,0
272,Revenue Realised from Road Transport (Centre) from 2009-10 to 2016-17 - Karnataka,d25f5173-f1b6-4694-b1f5-0cefe38e2696,2020-07-03,153,0
273,"Details of Registered Motor Vehicles (Transport & Non-Transport) in Million Plus Cities of India As on 31st March, 2017 - Kerala",068c078b-b0c7-493f-86c1-64a5130a4a15,2020-07-06,313,0
274,Freight and Passenger Movement by Road Transport from 1999-2000 to 2016-17 - Madhya Pradesh,1d859e98-f128-4ab3-9101-360511d3dd7f,2020-07-03,400,0
275,Sector-wise Percentage Share of Different Modes of Transport Services in Gross Value Added (GVA) from 2012-13 to 2016-17 - Maharashtra,dc6cc797-5594-4e2c-9d5d-c4ac4356ae6f,2020-07-03,263,0
276,State/UT-wise Number of Newly Registered (Transport) Motor Vehicles during 2016-17 - Manipur,a6d1d45b-8130-426f-958a-89225896c028,2020-07-03,393,0
277,"State/UT-wise Number of Total Registered (Transport) Motor Vehicles as on 31st March, 2017 - Meghalaya",acb8429d-af2a-4bde-af3f-cf9d47b21fdb,2020-07-03,488,0
278,Source of Revenues for the Centre from Road Transport during 2016-17 - Mizoram,21503ae4-e145-440d-b835-ab0b5b8ca27e,2020-07-03,188,0
279,Revenue Realised from Road Transport (States) from 1950-51 to 2016-17 - Nagaland,ee18aec0-f16a-40a7-b31f-f1afead81c76,2020-07-03,158,0
280,"State/UT-wise Number of Total Registered (Non Transport) Motor Vehicles as on 31st March, 2017 - Odisha",b6f298e1-5a10-4fba-8c7a-bdab6401d46d,2020-07-03,284,0
281,State/UT-wise Number of Registered Transport Motor Vehicles during 2016-17 - Punjab,f7300f73-45f5-4f8d-a6f8-5bc663f39252,2020-07-03,115,0
282,State/UT-wise Number of Newly Registered (Non-Transport) Motor Vehicles during 2016-17 - Rajasthan,dafa56b2-e0fc-4d2e-8a22-8791c22f29a8,2020-07-03,402,0
283,State/UT-wise Proposals Received for Development of NHs and Proposals Sanctioned from 2016-17 to 2019-20 (From: Ministry of Road Transport and Highways) - Sikkim,6c35d3a4-fbf7-4a97-a67c-3cdea58c4146,2020-03-30,403,0
284,State/UT-wise Number of Road Accidents due to Drunken Driving/Consumption of Alcohol & Drug from 2015 to 2017 (From: Ministry of Road Transport and Highways) - Tamil Nadu,b9a35417-cd48-422d-ad27-3aaa92bdcda7,2020-03-30,137,0
285,State/UT/Schemes/Agency-wise Details of Funds Allocated and Expenditure Occurred from 2014-15 to 2016-17 (From: Ministry of Road Transport and Highways) - Telangana,bad8e4c5-cb49-4006-8e62-0c4f36e1e392,2020-01-28,375,0
286,State/UT-wise details of National Highways Constructed from 2016-17 to 2018-19 (From : Ministry of Road Transport and Highways) - Tripura,08500b10-0bbd-4ec7-839d-07042b0421e0,2020-01-14,188,0
287,State/UT-wise Details of allocation of Funds and release/Expenditure under Economic Importance (EI) and Inter State Connectivity (ISC) Schemes from 2014-15 to 2017-18 (From : Ministry of Road Transport and Highways) - Uttar Pradesh,9318307d-740e-4c6e-8664-6a20768ccb68,2020-01-16,89,0
288,State/UT-wise Number of persons killed classified under the category of potholes from 2015 to 2017 (From : Ministry of Road Transport and Highways) - Uttarakhand,9d2bf35b-73ba-4535-b389-eaf897865149,2020-01-16,340,0
289,State/UT-wise Funds Allocated for Construction of the National Highways from 2016-17 to 2018-19 (From : Ministry of Road Transport and Highways) - West Bengal,7e57e84d-f4f9-4a17-8654-40af3703aab6,2020-01-14,239,0
290,"State/UT-wise Projects which are under Construction as on 31 March, 2019 (From : Ministry of Road Transport and Highways) - Andaman and Nicobar Islands",548f9ead-4135-4cee-93e7-a2b53aaa529a,2020-01-08,463,0
291,State-wise Number of projects sanctioned and completed under CRF Scheme from 2014-15 to 2017-18 (From : Ministry of Road Transport and Highways) - Chandigarh,f007274f-6b82-401b-a25c-c6878b060008,2019-11-27,185,0
292,State/UT-wise Number of persons injured classified under the category of potholes from 2015 to 2017 (From : Ministry of Road Transport and Highways) - Dadra and Nagar Haveli,8d486083-d495-4008-9ac0-456baaad2da0,2019-11-27,472,0
293,State-wise Number of road accidents from 2014 to 2017 (From : Ministry of Road Transport and Highways) - Daman and Diu,259787ea-25d8-4388-9301-d5153e62d8ec,2019-10-16,464,0
294,State/UT-wise Budgetary allocation for repair and maintenance of National Highways from 2015-16 to 2017-18 (From : Ministry of Road Transport and Highways) - Lakshadweep,31eff02a-042d-437e-b99f-b36b2f661fae,2019-10-15,195,0
295,State-wise Number of projects sanctioned and completed under Economic Importance (EI) and Inter State Connectivity (ISC) Schemes from 2014-15 to 2017-18 (From : Ministry of Road Transport and Highways) - Delhi,9fb3de55-4eaf-42b8-8005-8c9c46e00ab6,2019-10-15,265,0
296,State/UT-wise Number of Persons killed in Road Accidents in India from 2015 to 2017 (From : Ministry of Road Transport and Highways) - Puducherry,597a3a18-e563-4122-a637-7c18b3a0fc40,2019-10-15,351,0
297,State/UT-wise Details of accrual/allocation and release of Funds under CRF Scheme from 2014-15 to 2017-18 (From : Ministry of Road Transport and Highways) - Ladakh,50847e8d-ee5a-4e6e-acfe-33258ba3404d,2019-10-01,212,0
298,Year-wise length constructed along with the pace of construction from 2009-10 to 2013-14 (From : Ministry of Road Transport and Highways) - Andhra Pradesh,2fd607f4-821f-4496-97ee-382d0596fbff,2019-10-01,129,0
299,State/UT-wise Number of Accidents classified under the category of Potholes from 2015 to 2017 (From : Ministry of Road Transport and Highways) - Arunachal Pradesh,3606903f-1e5c-4cda-b088-482d361eb162,2019-09-30,331,0
300,Transport Sector - Outlay and Expenditure under the Plans from 1974-79 to 1992-97,f595f3a3-ebd3-4e27-9361-d9775bc6e6ba,2019-09-20,258,0
301,Number of State Highways declared as New National Highways in Maharashtra State from 2015-16 to 2018-19 (From : Ministry of Road Transport and Highways),9883b9d4-4b2c-4305-967a-4613cdf7021a,2019-09-16,479,0
302,Public Transport Mode Share : Visakhapatnam : 2015 - 2018,0fff079e-c855-477c-bd6a-02d6fb903d62,None,61,0
303,Public Transport mode share : Agra : 2015-18,0adc232a-f3b8-44c1-af25-68af0d7a191f,None,61,0
304,Public Transport Accessibility : Ahmedabad As on Feb 2019,429c75b6-dcde-4a45-873e-2456f55a213c,None,127,0
305,State/UT-wise Total Number of Road Accidents in Rural Areas from 2014 to 2016 (From: Ministry of Road Transport and Highways) - Bihar,ee4f1af9-2d24-443b-8aae-2a0058eb9e9b,None,215,0
306,State/UT-wise Details of Length of National Highways (NHs) Constructed from 2014-15 to 2016-17 (From: Ministry of Road Transport and Highways) - Chhattisgarh,68fe9b05-224d-4b31-a501-8ad3600f2d4a,2019-08-01,348,0
307,State/UT-wise Details of the Central Road Fund (CRF) Accrual and Release from 2014-15 to 2017-18 (From: Ministry of Road Transport and Highways) - Goa,b2c06d09-dab1-45ee-85a7-3a4ebbde465d,2019-08-01,202,0
308,State/UT-wise Total Number of Road Accidents and Persons killed in India from 2014 to 2016 (From: Ministry of Road Transport and Highways) - Gujarat,e3190369-28d2-4898-991d-ea61c2dec2a6,2019-08-01,181,0
309,State/UT-wise Total Number of Road Accidents in India from 2014 to 2016 (From: Ministry of Road Transport & Highways) - Haryana,db0bfd09-6b3e-4f1c-ab2c-9a35ad12140a,2019-08-01,212,0
310,"Year-wise Total Number of Road Accidents and Deaths Classified under the Category of Potholes in the Country and Specifically for the State of Andhra Pradesh, from 2015 to 2017 (From : Ministry of Road Transport and Highways)",6f65e69a-053b-46a7-bab7-709726db3eaf,None,135,0
311,State/UT-wise Total Number of Persons killed in Road Accidents from 2015 to 2017 (From : Ministry of Road Transport and Highways) - Himachal Pradesh,75f3a05c-c6e7-4147-9e38-2d49aef05fbd,2019-07-29,379,0
312,Details of Funds Provided by Government for Development of New National Highways in Maharashtra state from 2015-16 to 2018-19 (From : Ministry of Road Transport and Highways),9d5112ee-6571-47e4-98ef-e968ebe25ebf,2019-07-29,131,0
313,State/UT-wise details of the Proposals Received & Approved for the Maintenance of National Highways during 2018-19 (From : Ministry of Road Transport and Highways) - Jharkhand,ec6ed9ea-3308-4368-9a87-6540cf143199,2019-07-29,449,0
314,State/UT-wise details of Length of National Highways Awarded & Constructed 2015-16 to 2017-18 (From : Ministry of Road Transport and Highways) - Karnataka,b999de9c-3e2e-4e0b-b8b1-435650fe27c0,None,140,0
315,State/UT-wise Total Number of Road Accidents from 2015 to 2017 (From : Ministry of Road Transport and Highways) - Kerala,15aadf47-a895-4a6c-be75-c52eb5212d12,2019-07-29,332,0
316,State/UT-wise Expenditure incurred on National Highway Projects from 2014-15 to 2017-18 (From : Ministry of Road Transport and Highways) - Madhya Pradesh,9a91644f-5161-4175-904a-eaf2fd7a21a3,2019-07-29,339,0
317,State/UT-wise Total Persons Killed under the Category of Pedestrian from 2015 to 2017 (From : Ministry of Road Transport and Highways) - Maharashtra,69a5fc99-3571-4569-8bd0-92ff48df4070,2019-07-29,403,0
318,"Details of Expenditure Incurred by NHAI towards Providing Incident Management Services (Route Patrol, Ambulance and Crane) in NH Stretches in the State of Tamil Nadu from 2015-16 to 2018-19 (From : Ministry of Road Transport and Highways)",0a186f98-5b0b-432e-a964-f0bf3f562932,2019-07-29,181,0
319,Year-wise Allocations of Funds for Development of NHs for the State of Punjab including those undertaken by NHAI from 2014-15 to 2018-19 (From : Ministry of Road Transport and Highways),a4e8c289-a752-4d7b-8d8a-dae5b389939d,2019-07-29,196,0
320,State/UT-wise Details of Fund Allocated/Accrued by Central Road and Infrastructure Fund (CRIF) for Road Projects during 2017-18 and 2018-19 (From : Ministry of Road Transport and Highways) - Manipur,8d215449-5b85-4bb9-bda4-b637becd5de3,2019-07-29,189,0
321,State/UT-wise Details of the Major Projects which are about to get Completed by March 2019 (From : Ministry of Road Transport and Highways) - Meghalaya,f17274ef-4bf3-4390-88ad-4bf80a4d6bd0,2019-07-29,341,0
322,State/UT/Agency/Scheme-wise details of Fund Allocated for Maintenance of National Highways and Expenditure incurred from 2014-15 to 2017-18 (From : Ministry of Road Transport and Highways) - Mizoram,da5140b5-88d6-4417-9f01-5cbad7685f32,2019-07-25,425,0
323,Statewise Details of Allocation and Expenditure for Highway during 2015-16 (From :Ministry of Road Transport And Highways) - Nagaland,677a257c-a550-4f56-a5b0-ab97121fa859,2019-07-02,85,0
324,State/UT-wise Details of the NHs Constructed from 2014-15 to 2016-17 (From: Ministry of Road Transport and Highways) - Odisha,242300a0-0d29-4eb6-b9ef-adb078f64434,2019-05-20,50,0
325,Details of Coal produced and transported by various companies during 2017-18 and 2018-19 (From : Ministry of Coal) - Punjab,793961d5-336b-4d2b-8d97-40339919d347,2019-05-14,56,0
326,State/UT-wise details of accrual/allocation and release of funds under CRF Schemes from 2015-16 to 2017-18 (From : Ministry of Road Transport and Highways) - Rajasthan,2d5e63bf-0f7c-4207-865b-05541fbff972,2019-05-14,306,0
327,Select Indicators of overall performance of State Transport Corporations in Tamil Nadu 2014-15,753148de-8a48-4cdf-bb50-005f23b0e49b,2018-10-03,132,0
328,Passenger Bus Transport Operational Ratios during 1979-80 - Sikkim,ce079691-4354-4a36-9d37-73637b9539e9,2017-09-06,330,0
329,Goods Transport Operational Aggregates during 1979-80 - Tamil Nadu,531360a2-74ae-427f-b8fa-e41e9c202625,2017-09-06,390,0
330,Goods Transport Operational Ratios during 1979-80 - Telangana,cb9a59f9-815b-4948-8dec-61d152ad0f4a,2017-09-06,114,0
331,Percentage Share of Different Modes of Transport in Gross Value Added (GVA) at base year 2011-12 - Tripura,016fa0ed-46fb-4630-b0d5-91271a39e7ed,2017-06-06,363,0
332,State/UT-wise details of road accident deaths by mode of transport during 2014 - Uttar Pradesh,81de5f7d-d110-4c14-a2de-0d471c53f6a0,2017-05-30,124,0
333,Transport Corporations in Tamil Nadu 2014-15,a8b309f5-a33d-47e5-a3f4-e511e30a5900,2018-10-03,62,0
334,Number of Registered Motor Vehicles (Transport & Non-Transport) Uttar Pradesh from 2000-01 to 2001-02,e4fbb9a3-1643-4e18-b46d-b7361609046a,None,415,0
335,State-Wise Number of Toll Plazas in 2015 (From :Ministry of Road Transport And Highways) - Uttarakhand,1b1d569e-be83-4e87-9cec-268650e92751,None,316,0
336,Statement showing toll plaza wise fee collection under public funded tolling during 2015-16(From:Ministry of Road Transport & Highways) - West Bengal,521b5623-59a8-4bfb-8eb3-d032448b5341,None,105,0
337,Revenue from Road Transport from 1972-81 - Andaman and Nicobar Islands,146b95f0-3c14-4610-a76f-af8c80498dcb,2017-09-06,97,0
338,Goods Transport Operational Aggregates as on 31st March 1981 - Chandigarh,8e4b11a5-4703-4532-8dc0-6aa061dcc4ec,2017-08-28,59,0
339,"Category-wise Total Registered Motor Vehicles Transport & Non Transport in Million Plus Cities of India as on 31st March, 2015 - Dadra and Nagar Haveli",4e1b744d-d771-4b8a-a979-522f6c3b721c,2017-08-24,375,0
340,Freight and Passenger Movement by Road Transport from 1999-2000 to 2014-15 - Daman and Diu,de02eb81-a416-4aa9-9503-315953390055,2018-07-06,320,0
341,Passenger Bus Transport Operational Aggregates during 1979-80 - Lakshadweep,72a3ea2c-edbd-423f-8425-9315b4e1fce8,2017-09-06,491,0
342,Number of Registered Motor Vehicles (Transport & Non-Transport) UT: Lakshadweep from 2000-01 to 2001-02,2aa73c4d-4091-4464-81a1-f7ac6045fd8c,2017-09-06,262,0
343,Number of Registered Number of Transport Vehicles In Use (State wise)(As Per Primary Permit Valid as on 31-3-19-1999 & 31-3-2000) - Delhi,13d31d76-9ed0-4a69-9cf0-8f28cda0fbfa,2017-08-28,122,0
344,Total Registered Motor Vehicles categorized as Transport and Non Transport in Million Plus Cities of India as on 31st March 2003 - Puducherry,5e0f5701-7953-4ef6-bc32-f5af8abc14da,2017-08-18,463,0
345,State/UT-wise and Scheme-wise Detail of NH Projects Approved by the Government during 2015 (From: Ministry of Road Transport and Highways) - Ladakh,a1e5933d-c883-4d48-b3eb-1656d3275659,2017-06-09,116,0
346,Performance of All State Transport undertakings in Tamil Nadu 2009-15,64bab20c-4f54-4ff3-8491-a781a839676f,2018-10-03,254,0
347,"Revenue, Road Transport from 1950-51 to 1974-75 - Andhra Pradesh",5d876bbd-59ed-4db5-87c9-d0cbfc8da9da,None,317,0
348,Revenue Realized from Road Transport (States) during 1950-51 to 2012-13 - Arunachal Pradesh,77117fb2-ecc0-4718-901f-3daa8285f047,2017-08-21,397,0
349,Freight and Passenger Movement by Road Transport  and  Railways during 1999-2000 to 2011-12 - Assam,8fce7bc5-42f8-485b-837a-48dc91bad8fb,2017-06-08,277,0
350,Revenue Realized from Road Transport (Centre) during 2009-10 to 2011-12 - Bihar,faae7f62-386f-4e42-92e3-9bd71bf3f1cc,2017-08-21,361,0
351,Total Registered Motor Vehicles categorized as Transport and Non Transport in Million Plus Cities of India as on 31st March 2009 - Chhattisgarh,9d8247cc-42a1-4199-bfa5-5cabb619054f,2017-08-21,170,0
352,New routes introduced by the State Transport undertakings in Tamil Nadu 2014-15,46ee479c-b518-4bb9-8005-d67891b2a997,2018-10-03,234,0
353,Accident prone black spots on national highways from 2011 to 2014 (From: Ministry of Road Transport and Highways) - Goa,371e6df9-0513-4c13-a0f6-c23fcab0cd31,2018-10-12,189,0
354,Road Transport Central Sector_VIII Plan Outlay & Expenditure (Motor Transport Statistics: 1995) - Gujarat,b4b7d0e1-a01d-4f8c-91ba-ec7e0ea73224,2017-09-07,92,0
355,Number of Registered Motor Vehicles (Transport & Non-Transport) UT: Delhi from 2000-01 to 2001-02,acad8bab-04ba-4aa0-98ff-5b2fc0f16d7f,2017-06-30,70,0
356,"Approved Service Providers (Adventure Tour Operators, Domestic Tour Operators, Inbound Tour Operators, Tourist Transport Operators and Travel Agents) as on 12.03.2013 - Haryana",6345e503-4eec-4f14-a3a7-ba2858c26615,2017-05-30,410,0
357,Number of Registered Motor Vehicles (Transport & Non-Transport) Tamil Nadu from 1996-97 to 1997-1998,3c47e97a-8893-4345-b010-98bb06a8410a,2017-09-06,64,0
358,Revenue from Road Transport from 1972-80 - Himachal Pradesh,c2375593-b808-4635-acd6-8f0251e06a05,2017-09-06,252,0
359,Passenger Transport by Rail and Public Sector Road Transport Bus (Excluding the Private Sector) from 1976-77 to 1979-80 - Jharkhand,cf7a7941-aeb2-49a6-8d6c-c9955846780c,2017-09-06,387,0
360,State/UT-wise details of road accident deaths by mode of transport during 2001-2012 - Karnataka,5505b0e7-f8fe-4191-9d68-57107dec2dc4,2017-08-22,316,0
361,Road Transport Outlay and Expenditure During the Period 1998-99 to 2000-01(States Sector) - Kerala,5ad8f567-da1a-4c5b-810b-52e3568930f8,2017-08-18,415,0
362,State-wise Number of PPP Projects under implementation on National Highways for FY 2016-17 (till November) (From:Ministry of Road Transport & Highways) - Madhya Pradesh,bfba2003-3c01-4c0a-8cb1-bc55ec4dc1ef,2017-07-13,364,0
363,State/UT-wise details of road accident deaths by mode of transport during 2013 - Maharashtra,7345b4b0-60ea-49fe-8849-ce11df1326ec,2017-05-30,405,0
